Name,Branch,Place,Exams Accepted,Fees
"Cheran College of Engineering, Karur",BE Mechanical Engineering,"Karur, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"Chandy College of Engineering, Thoothukudi",BE Mechanical Engineering,"Thoothukudi, Tamil Nadu",NA,NA
"Delhi Technical Campus, Bahadurgarh",B.Tech Mechanical Engineering,"Barka Tabad, Haryana",JEE,"Fees:  ₹ 310,000"
"Deep Institute of Engineering and Technology and Group Institutions, Mewat",Mechanical Engineering,"Nuh, Haryana",NA,NA
"Daita Madhusudana Sastry Sri Venkateswara Hindu College of Engineering, Machilipatnam",B.Tech Mechanical Engineering,"Chilakalapudi Rural, Andhra Pradesh",NA,Exams:  AP EAMCET 
"CT Institute of Engineering, Management and Technology, Jalandhar",B.Tech Mechanical Engineering,"Jalandhar, Punjab",JEE,"Fees:  ₹ 350,520"
"Jayaram College of Engineering and Technology, Thuraiyur",BE Mechanical Engineering,"Pagalavadi, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"Jaya Suriya Engineering College, Thiruvallur",BE Mechanical Engineering,"Koduvalli, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"Jay Shriram Group of Institutions, Tirupur",BE Mechanical Engineering,"Avinashipalayam, Tamil Nadu",NA,NA
"Jawahar Education Society's Institute of Technology, Management and Research, Nashik",BE Mechanical Engineering,"Sawargaon, Maharashtra",NA,Exams:  MAHA CET 
"Jan Nayak Ch Devi Lal Memorial College of Engineering, Sirsa",B.Tech Mechanical Engineering,"Sirsa, Haryana",JEE,"Fees:  ₹ 184,000"
"Jai Narain College of Technology, Bhopal",B.Tech Mechanical Engineering,"Bhopal, Madhya Pradesh",JEE,"Fees:  ₹ 220,000"
"Jahangirabad Institute of Technology, Barabanki",B.Tech Mechanical Engineering,"Jahangeerabad, Uttar Pradesh",UPSEE,"Fees:  ₹ 314,000"
"Jagruti Institute of Engineering and Technology, Ibrahimpatnam",B.Tech Mechanical Engineering,"Toroor, Telangana",NA,Exams:  TS EAMCET 
"Cauvery College of Engineering and Technology, Tiruchirappalli",BE Mechanical Engineering,"Kulumani, Tamil Nadu",NA,NA
"CAPE Institute of Technology, Tirunelveli",BE Mechanical Engineering,"Tirunelveli, Tamil Nadu",NA,"Fees:  ₹ 161,600"
"CR Engineering College, Madurai",BE Mechanical Engineering,"Appanthiruppathi, Tamil Nadu",NA,NA
"IAMR College of Engineering, Meerut",Mechanical Engineering,"Panchli Khurd, Uttar Pradesh",NA,"Fees:  ₹ 260,000"
"Hi-Tech Institute of Technology, Aurangabad",BE Mechanical Engineering,"Aurangabad, Maharashtra",NA,"Exams:  JEE Main ,  MAHA CET "
"Hindustan College of Engineering, Kollam",B.Tech Mechanical Engineering,"Madathara, Kerala",KEAM,"Fees:  ₹ 240,000"
"Haryana Institute of Engineering and Technology, Kaithal",Mechanical Engineering,"Kaithal, Haryana",NA,"Fees:  ₹ 352,000"
"Gyan Ganga Institute of Technology and Management, Bhopal",B.Tech Mechanical Engineering,"Bhopal, Madhya Pradesh",NA,NA
"Indic Institute of Design and Research, Bhubaneswar",B.Tech Mechanical Engineering,"Tarakai, Odisha",NA,Exams:  OJEE 
"Ilahia School of Science and Technology, Ernakulam",B.Tech Mechanical Engineering,"Ernakulam, Kerala",NA,Exams:  KEAM 
"IIMT Institute of Engineering and Technology, Meerut",B.Tech Mechanical Engineering,"Meerut, Uttar Pradesh",UPSEE,"Fees:  ₹ 316,000"
"IASSCOM Fortune Institute of Technology, Bhopal",BE Mechanical Engineering,"Ratibad, Madhya Pradesh",NA,"Fees:  ₹ 182,400"
"IMT Institute of Management and Technology, Gwalior",Mechanical Engineering,"Gwalior, Madhya Pradesh",NA,NA
"Satyam Education and Social Welfare society Group of Institution's Satyam College, Bhopal",B.Tech Mechanical Engineering,"Bhopal, Madhya Pradesh",NA,NA
"Bonam Venkata Chalamayya College of Engineering, Rajahmundry",B.Tech Mechanical Engineering,"Diwancheruvu, Andhra Pradesh",AP,"Fees:  ₹ 230,000"
"Orissa Engineering College, Jatni",B.Tech Mechanical Engineering,"Harirajpur, Odisha",NA,NA
"Vindhya Institute of Technology and Science, Allahabad",B.Tech Mechanical Engineering,"Allahabad, Uttar Pradesh",NA,NA
"Palakkad Institute of Science and Technology, Palakkad",Mechanical Engineering,"M. Pudur, Kerala",NA,NA
"E-Max Institute of Engineering and Technology, Ambala",Mechanical Engineering,"Mullana, Haryana",NA,NA
"Haryana Institute of Technology, Bahadurgarh",B.Tech Mechanical Engineering,"Bahadurgarh, Haryana",NA,"Fees:  ₹ 260,000"
"Hindustan Institute of Technology and Management, Ambala",B.Tech Mechanical Engineering,"Ambala, Haryana",NA,Exams:  JEE Main 
"Mother Theresa Institute of Engineering and Technology, Chittoor",BE Mechanical Engineering,"Malleru, Andhra Pradesh",NA,Exams:  AP EAMCET 
"Priyadarshini Institute of Technology, Nellore",B.Tech Mechanical Engineering,"Nellore, Andhra Pradesh",NA,Exams:  AP EAMCET 
"Swarnandhra Institute of Engineering and Technology, Narasapur",B.Tech Mechanical Engineering,"Ramannapalem, Andhra Pradesh",NA,"Exams:  JEE Main ,  AP EAMCET "
"HR Institute of Engineering and Technology, Ghaziabad",B.Tech Mechanical Engineering,"Ghaziabad, Uttar Pradesh",NA,Exams:  UPSEE 
"Musaliar College of Engineering, Thiruvananthapuram",B.Tech Mechanical Engineering,"Chirayinkeezhu, Kerala",NA,"Exams:  JEE Main ,  KEAM "
"Mother Terasa College of Engineering and Technology, Pudukkottai",BE Mechanical Engineering,"Veerapatti, Tamil Nadu",NA,NA
"Maharana Pratap College of Engineering, Kanpur",B.Tech Mechanical Engineering,"Mandhana, Uttar Pradesh",NA,NA
"Nandi Institute of Technology and Management Sciences, Bangalore",BE Mechanical Engineering,"Kanakapura, Karnataka",NA,NA
"Dr KN Modi Engineering College, Modinagar",B.Tech Mechanical Engineering,"Modinagar, Uttar Pradesh",NA,NA
"Ellenki Engineering College, Siddipet",B.Tech Mechanical Engineering,"Hyderabad, Telangana",NA,NA
"Aringer Anna College of Engineering and Technology, Dindigul",BE Mechanical Engineering,"Sriperumbudur, Tamil Nadu",NA,NA
"Jainee College of Engineering and Technology, Aathupattiprivu",BE Mechanical Engineering,"Dindigul, Tamil Nadu",NA,NA
"Vishnu Lakshmi College of Engineering and Technology, Vellalore",BE Mechanical Engineering,"Coimbatore, Tamil Nadu",NA,NA
"Hon Shri Babanrao Pachpute Vichardhara Trust's Group of Institutions, Shrigonda",BE Mechanical Engineering,"Jangalewadi, Maharashtra",NA,"Exams:  JEE Main ,  MAHA CET "
"Lingaya's GVKS Institute of Management and Technology, Faridabad",B.Tech Mechanical Engineering,"Kanwara, Haryana",JEE,"Fees:  ₹ 455,000"
"Sai Ganapathi Engineering College, Visakhapatnam",B.Tech Mechanical Engineering,"Visakhapatnam, Andhra Pradesh",AP,"Fees:  ₹ 177,200"
"Jain AGM Institute of Technology, Jamakandi",BE Mechanical Engineering,"Jamkhandi Rural, Karnataka",KCET,"Fees:  ₹ 240,000"
"Manoharbhai Patel Institute of Engineering and Technology, Shahapur Bhandara",BE Mechanical Engineering,"Shahapur, Maharashtra",NA,Exams:  JEE Main 
"Veerayatan Institute of Engineering, Haripar",BE Mechanical Engineering,"Kutch, Gujarat",NA,"Exams:  JEE Main ,  GUJCET "
"Aurobindo Institute of Engineering and Technology, Hyderabad",B.Tech Mechanical Engineering,"Sheriguda, Telangana",NA,NA
"Mahatma Gandhi Missions College of Engineering and Technology, Noida",B.Tech Mechanical Engineering,"Noida, Uttar Pradesh",NA,"Fees:  ₹ 288,000"
"Krishna Vidyapeeth of Management and Technology, Bhiwani",B.Tech Mechanical Engineering,"Siwanirural, Haryana",NA,NA
"Himachal Institute of Technology, Sirmour",B.Tech Mechanical Engineering,"Paonta Sahib, Himachal Pradesh",NA,NA
"Lakshmi Narain College of Technology and Science, Indore",BE Mechanical Engineering,"Indore, Madhya Pradesh",NA,NA
"Naraini Group of Institutions, Karnal",B.Tech Mechanical Engineering,"Chirao, Haryana",NA,Exams:  JEE Main 
"Balaji Institute of Engineering and Management Studies, Nellore",B.Tech Mechanical Engineering,"North Rajupalem, Andhra Pradesh",NA,Exams:  AP EAMCET 
"Andhra Engineering College, Nellore",B.Tech Mechanical Engineering,"Nellore, Andhra Pradesh",NA,Exams:  AP EAMCET 
"Prime Institute of Engineering and Technology, Navsari",BE Mechanical Engineering,"Mangrol, Gujarat",NA,Exams:  MAHA CET 
"Bonam Venkata Chalamayya Engineering College, Rajahmundry",B.Tech Mechanical Engineering,"Rajahmundry, Andhra Pradesh",NA,"Exams:  JEE Main ,  AP EAMCET "
"Sri Vani Educational Society Group of Institutions, Vijayawada",B.Tech Mechanical Engineering,"Vijayawada, Andhra Pradesh",NA,NA
"IK Gujral Punjab Technical University Campus, Hoshiarpur",B.Tech Mechanical Engineering Lateral Entry,"Hoshiarpur, Punjab",NA,NA
"FD Mubin Degree College of Engineering, Bahiyal",B.Tech Mechanical Engineering,"Bahiyal, Gujarat",NA,NA
"Shri Rawatpura Sarkar Institute of Technology, Jabalpur",BE Mechanical Engineering,"Jabalpur, Madhya Pradesh",NA,NA
"Bhabha University, Bhopal",B.Tech Mechanical Engineering,"Bhopal, Madhya Pradesh",NA,NA
"Arni University, Kathgarh",B.Tech Mechanical Engineering,"Kangra, Himachal Pradesh",NA,NA
"Rajahmundry Engineering College, Rajahmundry",B.Tech Mechanical Engineering,"Rajahmundry, Andhra Pradesh",NA,NA
"The New Royal College of Engineering and Technology, Kancheepuram",BE Mechanical Engineering,"Mahabalipuram, Tamil Nadu",NA,NA
"ICFAI University, Raipur",B.Tech Mechanical Engineering,"Raipur, Chhattisgarh",JEE,"Fees:  ₹ 277,600"
"Sri Siddhartha Academy of Higher Education, Tumkur",BE Mechanical Engineering,"Tumkur, Karnataka",NA,NA
"BKR College of Engineering and Technology, Tiruvallur",BE Mechanical Engineering,"Thiruthani, Tamil Nadu",NA,NA
"Shri PD Patil College of Engineering, Paldhi",B.Tech Mechanical Engineering,"Paldhi, Maharashtra",NA,NA
"EVM College of Engineering and Technology, Guntur",B. Tech Mechanical Engineering,"Narasaraopet, Andhra Pradesh",NA,NA
"Vidya Niketan Institute of Engineering and Technology, Nagpur",BE Mechanical Engineering,"Wadi, Maharashtra",NA,NA
"Shri Babulalji Agnihotri College of Engineering, Wardha",B.Tech Mechanical Engineering,"Wardha, Maharashtra",NA,NA
"Shri Pandit Anna Patil College of Engineering, Paldhi",B.Tech Mechanical Engineering,"Jalgaon, Maharashtra",NA,NA
"SND College of Engineering and Research Center, Yavatmal",BE Mechanical Engineering,"Nandur, Maharashtra",NA,NA
"VSA School of Engineering and School of Management, Salem",BE Mechanical Engineering,"Salem, Tamil Nadu",NA,Exams:  JEE Main 
"Stella Mary's College of Engineering, Kanyakumari",BE Mechanical Engineering,"Kanyakumari, Tamil Nadu",NA,NA
"SACS MAVMM Engineering College, Madurai",BE Mechanical Engineering,"Madurai, Tamil Nadu",JEE,"Fees:  ₹ 160,000"
"Professional Group of Institutions, Coimbatore",BE Mechanical Engineering,"Coimbatore, Tamil Nadu",NA,NA
"Lakshmi Chand Rajani College of Engineering and Technology, Thiruvallur",BE Mechanical Engineering,"Thiruthani, Tamil Nadu",NA,NA
"Karaikudi Institute of Technology, Karaikudi",BE Mechanical Engineering,"Thalakavoor, Tamil Nadu",NA,NA
"KSK College of Engineering and Technology, Cuddalore",BE Mechanical Engineering,"Valaiyapettai, Tamil Nadu",NA,NA
"Jairupaa College of Engineering, Tirupur",BE Mechanical Engineering,"Tiruppur, Tamil Nadu",NA,NA
"Balamani Arunachalam Engineering College, Kancheepuram ",Mechanical Engineering,"Sattamangalam, Tamil Nadu",NA,NA
"Surya World University, Patiala",B. Tech Mechanical Engineering,"Noshera, Punjab",NA,NA
"Aklia College of Engineering and Management Technology, Bathinda",B.Tech Mechanical Engineering,"Goniana, Punjab",NA,Exams:  JEE Main 
"Patanam Rajender Reddy Memorial Engineering College, Ranga Reddy",B.Tech Mechanical Engineering,"Shahabad, Telangana",NA,NA
"Panineeya Institute of Technology and Science, Hyderabad",B.Tech Mechanical Engineering,"Hyderabad, Telangana",NA,NA
"Swarnadhara College of Engineering and Technology, Narsapur",B.Tech Mechanical Engineering,"Ramannapalem, Andhra Pradesh",NA,NA
"Basavaraju Krishna Bai Laxmi Educational Society Group of Institutions Faculty of Engineering, Ibrahimpatnam",B. Tech Mechanical Engineering,"Ibrahimpatnam, Telangana",NA,NA
"Seshachala Institute of Engineering and Technology, Puttur",B.Tech Mechanical Engineering,"Gollakandriga, Andhra Pradesh",NA,NA
"Sakthi Engineering College, Thiruninravur",BE Mechanical Engineering,"Thiruninravur, Tamil Nadu",NA,NA
"SB Institute of Engineering and Technology, Kaithal",B.Tech Mechanical Engineering,"Pundri, Haryana",NA,"Fees:  ₹ 255,000"
"Career Point University, Hamirpur",B.Tech Mechanical Engineering,"Hamirpur, Himachal Pradesh",NA,Exams:  JEE Main 
"Prienceton College of Engineering and Technology , Ghatkesar",B. Tech Mechanical Engineering,"Ankushapur, Telangana",NA,NA
"Institute of Information Technology and Management, Gwalior",BE Mechanical Engineering,"Gwalior, Madhya Pradesh",NA,NA
"ICFAI University, Himachal Pradesh",B.Tech Mechanical Engineering,"Solan, Himachal Pradesh",NA,"Exams:  JEE Main ,  HPCET "
"Starex University, Gurugram",B.Tech Mechanical Engineering,"Gurugram, Haryana",NA,NA
"College of Engineering and Rural Technology, Meerut",B.Tech Mechanical Engineering,"Meerut, Uttar Pradesh",UPSEE,"Fees:  ₹ 313,000"
"Gian Jyoti Institute of Management and Technology, Patiala",B.Tech Mechanical Engineering,"Mohali, Punjab",JEE,"Fees:  ₹ 320,340"
"College of Engineering and Management, Kapurthala",B.Tech Mechanical Engineering,"Dogranwala, Punjab",JEE,"Fees:  ₹ 319,600"
"Pragna Bharath Institute of Technology, Ranga Reddy",BE Mechanical Engineering,"Mudimyal, Telangana",NA,"Fees:  ₹ 140,000"
"Surya School of Engineering and Technology, Patiala",B.Tech Mechanical Engineering,"Bapraur, Punjab",NA,NA
"Doaba Faculty of Engineering and Technology, Nawanshahr",B.Tech Mechanical Engineering,"Nawanshahr, Punjab",NA,NA
"Vaageshwari College of Engineering, Karim Nagar",B.Tech Mechanical Engineering,"Subhashnagar, Telangana",NA,Exams:  TS EAMCET 
"Shri Rawatpura Sarkar Institute of Technology and Science, Datia",B.Tech Mechanical Engineering,"Dagurai, Madhya Pradesh",JEE,"Fees:  ₹ 208,000"
"Veer Kunwar Institute of Technology, Bijnor",B.Tech Mechanical Engineering,"Alampur Dhapi, Uttar Pradesh",NA,Exams:  UPSEE 
"Vedant Institute of Management and Technology, Ghaziabad",B.Tech Mechanical Engineering,"Ghaziabad, Uttar Pradesh",NA,"Exams:  JEE Main ,  UPSEE "
"Sri Raja Rajeswari Engineering College, Karepalli",B. Tech Mechanical Engineering,"Singareni, Telangana",NA,NA
"Pratnam Rajendar Reddy Memorial College, Shabad",BE Mechanical Engineering,"Shahabad, Telangana",NA,NA
"Kandula Srinivasa Reddy College of Engineering, Cuddapah",B.Tech Mechanical Engineering,"Krishnapuram Village, Andhra Pradesh",AP,"Fees:  ₹ 267,000"
"Haji Mohammad Khasim Saheb and Mohammad Galab Saheb College of Engineering, Guntur",B.Tech Mechanical Engineering,"Cherukupalli, Andhra Pradesh",NA,NA
"Sree Vaanmayi Institute of Engineering and Technology, Nalgonda",B.Tech Mechanical Engineering,"Bibinagar, Telangana",NA,NA
"Sree Narayana Guru College of Engineering and Technology, Kannur",B.Tech Mechanical Engineering,"Kannur, Kerala",NA,NA
"Srajan Institute of Technology, Management and Science, Ratlam",BE Mechanical Engineering,"Ratlam, Madhya Pradesh",NA,Exams:  MAHA CET 
"Sonipat Institute of Engineering and Management, Sonipat",Mechanical Engineering,"Barwasni, Haryana",NA,NA
"SIVA Institute of Frontier Technology, Thiruvallur",BE Mechanical Engineering,"Thervoy Kandigai, Tamil Nadu",NA,NA
"Sri Krishna School of Engineering and Management, Bangalore",Mechanical Engineering,"Bangalore, Karnataka",NA,NA
"Vidya Bhavan College for Engineering Technology, Kanpur",B.Tech Mechanical Engineering,"Malau, Uttar Pradesh",NA,NA
"Yugantar Institute of Technology and Management, Rajnandgaon",BE Mechanical Engineering,"Thekwa, Chhattisgarh",NA,"Exams:  JEE Main ,  CG PET "
"Younus Institute of Technology, Kollam",B.Tech Mechanical Engineering,"Kannanalloor, Kerala",KEAM,"Fees:  ₹ 160,000"
"Vindhya Institute of Technology and Science, Jabalpur",B.Tech Mechanical Engineering,"Jabalpur, Madhya Pradesh",NA,Exams:  JEE Main 
"Shri Ummed Singh Bhati College of Engineering and Management, Mount Abu",B.Tech Mechanical Engineering,"Mount Abu, Rajasthan",NA,NA
"Saraswati Institute of Technology and Management, Lucknow",B.Tech Mechanical Engineering,"Lucknow, Uttar Pradesh",NA,NA
"Shri Krishna Institute of Technology and Management, Gwalior",B.Tech Mechanical Engineering,"Gwalior, Madhya Pradesh",NA,"Fees:  ₹ 182,400"
"Sanjay Education Society's College of Engineering, Dhule",B.Tech Mechanical Engineering,"Vani Budruk, Maharashtra",NA,NA
"Shri Angalamman College of Engineering and Technology, Tiruchirappalli",BE Mechanical Engineering,"Tiruchirappalli, Tamil Nadu",NA,Exams:  JEE Main 
"Sarvottam Institute of Technology and Management, Greater Noida",B.Tech Mechanical Engineering,"Greater Noida, Uttar Pradesh",NA,"Fees:  ₹ 283,600"
"Shri Sai College of Engineering and Technology, Chandrapur",BE Mechanical Engineering,"Chandrapur, Maharashtra",JEE,"Fees:  ₹ 320,000"
"Shri Krishna College of Engineering, Baghpat",B.Tech Mechanical Engineering,"Baghpat, Uttar Pradesh",NA,"Fees:  ₹ 200,000"
"Shri Guru Sandipani Institute of Technology and Science, Ujjain",B.Tech Mechanical Engineering,"Ujjain, Madhya Pradesh",NA,NA
"Shri Girraj Maharaj College of Engineering and Management, Mathura",B.Tech Mechanical Engineering,"Mathura, Uttar Pradesh",NA,NA
"Sanghvi Innovative Academy, Indore",BE Mechanical Engineering,"Indore, Madhya Pradesh",NA,NA
"Institute of Engineering and Industrial Technology, Durgapur",B.Tech Mechanical Engineering,"Hariki, West Bengal",NA,"Fees:  ₹ 292,000"
"Sakthi Mariamman Engineering College, Chennai",BE Mechanical Engineering,"Mevalurkuppam, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"Kings College of Engineering, Pudukottai",BE Mechanical Engineering,"Punalkulam, Tamil Nadu",NA,NA
"Keystone Group of Institutions, Jhunjhunu",B.Tech Mechanical Engineering,"Pilod, Rajasthan",NA,Exams:  JEE Main 
"Kautilya Institute of Technology and Engineering, Jaipur",B.Tech Mechanical Engineering,"Jaipur, Rajasthan",JEE,"Fees:  ₹ 315,500"
"Kamakshi College of Engineering and Technology, Suryapet",B. Tech Mechanical Engineering,"Kashimpet, Telangana",NA,NA
"Kalka Engineering College, Meerut",B.Tech Mechanical Engineering,"Meerut, Uttar Pradesh",JEE,"Fees:  ₹ 155,600"
"Rama Engineering College, Ghaziabad",Mechanical Engineering,"Gironi, Uttar Pradesh",NA,NA
"Murli Manohar Agrawal Institute of Technology, Mathura",Mechanical Engineering,"Mathura, Uttar Pradesh",NA,NA
"Mount Zion Institute of Science and Technology, Alappuzha",B.Tech Mechanical Engineering,"Alappuzha, Kerala",NA,Exams:  KEAM 
"Maharana Pratap College of Technology, Gwalior",BE Mechanical Engineering,"Gwalior, Madhya Pradesh",JEE,"Fees:  ₹ 186,000"
"Maharana Pratap College For Women, Kanpur",B.Tech Mechanical Engineering,"Mandhana, Uttar Pradesh",NA,NA
"Maharana Institute of Professional Studies, Kanpur",B.Tech Mechanical Engineering,"Kanpur, Uttar Pradesh",NA,NA
"Maharaja Engineering College for Women, Erode",BE Mechanical Engineering,"Perundurai, Tamil Nadu",NA,NA
